ل سالا 2012 ل قوتایخانەیا “پیرانشار”ێ کچێن گوندێ شیناڤا یا سەر ب پارێزگەها ئورمیە یا رۆژهەلاتێ کوردستانێ ب ئەگەرێ پەقینا سۆپەیەکێ 38 قوتابی سۆتن و دو قەتابیانژی گیانێ خۆ ژ دەست دا	ل سالا 2012 ل قوتابخانەیا “پیرانشار”ێ کچێن گوندێ شیناڤا یا سەر ب پارێزگەها ئورمیە یا رۆژهەلاتێ کوردستانێ ب ئەگەرێ پەقینا سۆپەیەکێ 38 قوتابی سۆتن و دو قوتابیان ژی گیانێ خۆ ژ دەست دا	TYP-SUB,SPC-CLT,TYP-SUB
سەرەکی عیراق سالح موتلەگ: دێ ب زووترین دەم ئاوارا ل قوتابخانا دەرێخین	سەرەکی عیراق سالح موتلەگ: دێ ب زووترین دەم ئاوارا ژ قوتابخانا دەرێخین	GRM-FNW
سەرەکی ساخلەمی ئەڤان ئامانان نەکە د ماکروویفێدا	سەرەکی ساخلەمی ئەڤان ئامانان نەکە د ماکروویفێ دا	SPC-CLT
ئەڤ شەڤە ناپولی و لیڤەرپول دێ ياریێن خۆ کەن	ئەڤ شەڤە ناپولی و لیڤەرپول دێ یاریێن خۆ کەن	SCR-YEH
رودانێن رابۆری رودانێن ئەڤرۆ دەستنیشان دکەن	روودانێن رابۆری روودانێن ئەڤرۆ دەستنیشان دکەن	TYP-DBL,TYP-DBL
خەباتا مە دژی حکومەتا ئیراقێ یە پێخەمەت مافێن مەیێن رەوا دچارچووڤێ ئاخا ئیراقێ دا و گەلێ توركیا ژ كێشێن خوەیێن ناڤخوە بەرپرسە	خەباتا مە دژی حکومەتا ئیراقێ یە پێخەمەت مافێن مەیێن رەوا د چارچووڤێ ئاخا ئیراقێ دا و گەلێ تورکیا ژ کێشێن خوەیێن ناڤخوە بەرپرسە	SCR-KAF,SCR-KAF,SPC-MRG
بەرنامەێ نوو بۆ قووناغا سيێ ژحوکمرانیێ	بەرنامەکێ نوو بۆ قووناغا سیێ ژ حوکمرانیێ	SCR-YEH,SPC-MRG,TYP-DEL
کۆسرهت رەسول عەلیسەرۆکێ جڤاتا بلندا سیاسی و بەرژەوەندیێنئێکەتیا نیشتمانی یا کوردستانێ	کۆسرەت رەسول عەلیسەرۆکێ جڤاتا بلندا سیاسی و بەرژەوەندیێنئێکەتیا نیشتمانی یا کوردستانێ	SCR-HEH
شاندێ هە رێمێ ب رێککەفتنەکا نوی ژبەغدا ڤەگەڕیا	شاندێ هەرێمێ ب رێککەفتنەکا نوی ژ بەغدا ڤەگەڕیا	SPC-SPL,SPC-MRG
جەرجیس حەسەن و ئەبوو عەنتەر و خالد شلی و سلۆ بەندی و عەریف یاسین، ڤەگهریانە لقا ئێک	جەرجیس حەسەن و ئەبوو عەنتەر و خالد شلی و سلۆ بەندی و عەریف یاسین، ڤەگەریانە لقا ئێک	SCR-HEH
وهێشتا یین زێرەڤانیێ لێ دکن	وهێشتا یێن زێرەڤانیێ لێ دکن	SCR-DIA
د مەرەما نیاسین و وەرزش و گەریان دناڤ سروشت و ژینگەهێ، ئەڤرۆ گروپێ گوپیتك یێ چیاڤانی ل دهۆکێ، قەستا چیایێن دەڤەرا دوسکی یا ل سنورێ کومەلگەها کورا یا سەر ب ناحیا زاویتەکر	ب مەرەما نیاسین و وەرزش و گەریان دناڤ سروشت و ژینگەهێ، ئەڤرۆ گروپێ گوپیتک یێ چیاڤانی ل دهۆکێ، قەستا چیایێن دەڤەرا دوسکی یا ل سنورێ کومەلگەها کورا یا سەر ب ناحیا زاویتەکر	SCR-KAF,GRM-FNW
موز: مەگنسیوم ئێک ژ گرنگترین ژێدەرێن خوارنێ یە کو رولەکێ مەزن دگێریت بو کێمکرنا ئێشانێن سەری، دشیاندایە مەگنسیومی ب دەست خوەبینی ب رێیا هندەک خوارنان و یا ژ هەمیان ژی باشتر موزە، چونکو موز ژ رێژەکا مەزن یا مەگنسیومی پێک دهێت و گەلەک ڤیتامین و کانزایێن گرنگ بو لەشی دناڤدا هەنە	موز: مەگنسیوم ئێک ژ گرنگترین ژێدەرێن خوارنێ یە کو رۆلەکێ مەزن دگێریت بو کێمکرنا ئێشانێن سەری، دشیاندایە مەگنسیومی ب دەست خوەبینی ب رێیا هندەک خوارنان و یا ژ هەمیان ژی باشتر موزە، چونکو موز ژ رێژەکا مەزن یا مەگنسیومی پێک دهێت و گەلەک ڤیتامین و کانزایێن گرنگ بو لەشی دناڤدا هەنە	SCR-DIA
بڕیارە هشیار زێباری وەزیرێ دارایی و ئابوریا عێراقێ لسەر داخوازا پەرلەمانتارەکێ دەولەتا قانوونی، بۆ لێپرسینێ ب چیتە بەرامبەری پەرلەمانی و سەرۆکێ فڕاکسیۆنا کۆمەلا ئیسلامی ژی دبێژیت، هەکە ژبەر کوردبوونێ هشیار زێباری بهێتە گازیکرن دێ مە هەلویست هەبیت، پەرلهمانتارەکا پارتی ژی ئەشکرەکر، مەرەمێن سیاسی لپشت گازیکرنا هشیار زێباری هەنە و ب چو شیوەیەکی ژی قەبوول ناکەین	بڕیارە هشیار زێباری وەزیرێ دارایی و ئابوریا عێراقێ لسەر داخوازا پەرلەمانتارەکێ دەولەتا قانوونی، بۆ لێپرسینێ ب چیتە بەرامبەری پەرلەمانی و سەرۆکێ فڕاکسیۆنا کۆمەلا ئیسلامی ژی دبێژیت، هەکە ژبەر کوردبوونێ هشیار زێباری بهێتە گازیکرن دێ مە هەلویست هەبیت، پەرلەمانتارەکا پارتی ژی ئەشکرەکر، مەرەمێن سیاسی لپشت گازیکرنا هشیار زێباری هەنە و ب چو شێوەیەکی ژی قەبوول ناکەین	SCR-HEH,SCR-DIA
ئەو دۆئاليزمێن بەردەوامیێ ب راوەستاندنا قووناغێن ململا نێ ددەن و هەروەسا بەردەوامیێ ب بکارئینانا ئەقلێن مری ددەن	ئەو دۆئالیزمێن بەردەوامیێ ب راوەستاندنا قووناغێن ململانێ ددەن و هەروەسا بەردەوامیێ ب بکارئینانا ئەقلێن مری ددەن	SPC-SPL,SCR-YEH
مەسرور بارزانی د پشکەکا پەیڤا خوە دا بەرچاڤکر” چارەسەرکرنا کێشەیا کوردی دێ بیتە چارەسەریا کێشەیا رۆژهەلاتا ناڤین ب گشتی، دخوازم باسێ نموونەیا ئیراقێ بکەم، هەکە سەحکەینە روودانێن 100 سالێن بۆری بکەين پشتی دامەزراندنا دەولەتا ئیراقێ هەتا نوکە ئایا ئیراقێ وەکو پێدڤی سەقامگیری بخوەڤە دیتیە	مەسرور بارزانی د پشکەکا پەیڤا خوە دا بەرچاڤکر” چارەسەرکرنا کێشەیا کوردی دێ بیتە چارەسەریا کێشەیا رۆژهەلاتا ناڤین ب گشتی، دخوازم باسێ نموونەیا ئیراقێ بکەم، هەکە سەحکەینە روودانێن 100 سالێن بۆری بکەین پشتی دامەزراندنا دەولەتا ئیراقێ هەتا نوکە ئایا ئیراقێ وەکو پێدڤی سەقامگیری بخوەڤە دیتیە	SCR-YEH
سەرەکی کوردستان پەرلەمانێ کەردستانێ ئەڤرۆ دێ ل دۆر بهایێ پانزینێ کۆم بیت	سەرەکی کوردستان پەرلەمانێ کوردستانێ ئەڤرۆ دێ ل دۆر بهایێ پانزینێ کۆم بیت	TYP-SUB
ب ڤیدیو بەهرەمەندەکا پەککەفتی ل دێرەلۆک پێدڤی ب هاریکاريێ هەیە	ب ڤیدیو بەهرەمەندەکا پەککەفتی ل دێرەلۆک پێدڤی ب هاریکاریێ هەیە	SCR-YEH
سەرەکی وەرزش سێمێل و گارە دێ بزاڤێن سەرکە فتنا ئێکێ کەن	سەرەکی وەرزش سێمێل و گارە دێ بزاڤێن سەرکەفتنا ئێکێ کەن	SPC-SPL,SPC-SPL,SPC-MRG
چاڤ ل ئاسمانی زیق و ڕک مای نە	چاڤ ل ئاسمانی زیق و ڕک ماینە	SPC-SPL
سەرکی Email یازدە بەنداڤ دێ ل هەرێما کوردستانێ هێنە دروستکرن	سەرەکی Email یازدە بەنداڤ دێ ل هەرێما کوردستانێ هێنە دروستکرن	TYP-DEL
سەرەکی گۆتار حزب بۆ ئارمانجێن نتەەوی و نیشتیمانی دهێنە ئاڤاکرن نەک بۆ	سەرەکی گۆتار حزب بۆ ئارمانجێن نەتەوی و نیشتیمانی دهێنە ئاڤاکرن نەک بۆ	TYP-TRA
هەژی ئاماژێ یە کو چار گرۆپێن خوینێ د ناڤ مرۆڤان دا هەنە، گرۆپی O+ ژ هەموویان بەربەلاڤترە، گرۆپێ B د ناڤ ئاسیەویان دا هەیە و گرۆپێ O ل ئەمریکا لاتینی، و گرۆپێ AB گەلەک یێ کێمه ل جیهانێ	هەژی ئاماژێ یە کو چار گرۆپێن خوینێ د ناڤ مرۆڤان دا هەنە، گرۆپێ O+ ژ هەموویان بەربەلاڤترە، گرۆپێ B د ناڤ ئاسیەویان دا هەیە و گرۆپێ O ل ئەمریکا لاتینی، و گرۆپێ AB گەلەک یێ کێمە ل جیهانێ	SCR-DIA,SCR-HEH
سەرەکی هەمەرەنگ پرتووکا (بارزانیێ نەمر د وێنێن هەلبەستێدا) هاتە بەللڤکرن	سەرەکی هەمەرەنگ پرتووکا (بارزانیێ نەمر د وێنێن هەلبەستێدا) هاتە بەلاڤکرن	TYP-SUB
سەرەکی Twitter ئەمریکا پەسنا چاکسازیێن حکومەتا هەرێما کوردستانی دکەت	سەرەکی Twitter ئەمریکا پەسنا چاکسازیێن حکومەتا هەرێما کوردستانێ دکەت	SCR-DIA
هەروەها خالا ژ هەمیان گرنگتر ئەوە، کو بیچکرنا پەیڤا شەرەفێ نەهێلایە ریفورمێن هزری ژ لایێ تاکەکەسی ژ هێلا کەلتووری، کومەلایەتی و ئاینی دەرباز ببیت، بەلکو بتنێ ب جهەک وشێوەیەکی دیارکریی ڤە هاتییە دەست نیشانکرن، ئەو ژی کەفتیە دناڤبەرا هەرێما خوارێ یا لنگێن ژنێ	هەروەها خالا ژ هەمیان گرنگتر ئەوە، کو بیچکرنا پەیڤا شەرەفێ نەهێلایە ریفورمێن هزری ژ لایێ تاکەکەسی ژ هێلا کەلتووری، کومەلایەتی و ئاینی دەرباز ببیت، بەلکو بتنێ ب جهەک و شێوەیەکی دیارکریی ڤە هاتییە دەست نیشانکرن، ئەو ژی کەفتیە دناڤبەرا هەرێما خوارێ یا لنگێن ژنێ	SPC-MRG
شێرزاد حەمید، رێڤەبەرێ گشتی یێ چاڤدێری و گەشەپێدانا جڤاکی ل پارێزگەها دهۆکێ د کونگرەیەکێ رۆژنامەڤانیدا ئامارێن سالا 2020 بەلاڤکرن و دیار کر، وان چاڤدێریا 133زارۆیێن بێ سەمیان ژ هەردو رەگەزان و 24 کەسێن د مالا دانعەمرا دا کرییە	شێرزاد حەمید، رێڤەبەرێ گشتی یێ چاڤدێری و گەشەپێدانا جڤاکی ل پارێزگەها دهۆکێ د کونگرەیەکێ رۆژنامەڤانی دا ئامارێن سالا 2020 بەلاڤکرن و دیار کر، وان چاڤدێریا 133 زارۆیێن بێ سەمیان ژ هەردو رەگەزان و 24 کەسێن د مالا دانعەمرا دا کرییە	SPC-MRG,SPC-CLT
رنگیا رۆژیگرتنێد رەمەزاناپیرۆز دا	گرنگیا رۆژیگرتنێ د رەمەزانا پیرۆز دا	TYP-DEL,SPC-MRG,SPC-MRG
وەزارەتا دارایی و ئابۆری یا هەرێما کوردستانێ نڤیسارەک ئاراستەی هەموو بانکێن بازرگانی یێن هەرێما کوردستانێ کریە و تێدا شەش خال دەرارەی دانا قەران و چەوانیا سەرەدەریێ ل گەل وان مولکێن بووینە رەهینە دیار کرینە	وەزارەتا دارایی و ئابۆری یا هەرێما کوردستانێ نڤیسارەک ئاراستەی هەموو بانکێن بازرگانی یێن هەرێما کوردستانێ کریە و تێدا شەش خال دەربارەی دانا قەران و چەوانیا سەرەدەریێ ل گەل وان مولکێن بووینە رەهینە دیار کرینە	TYP-DEL
سرەکی فەیسبۆک پێشمەرگە خوە بۆ شنگال ئامادە دکەت	سەرەکی فەیسبۆک پێشمەرگە خوە بۆ شنگال ئامادە دکەت	TYP-DEL
ئەفێ چەندێ ژی کایرگەرییەکا نەرێنی ل هشمەندییا کوردان کر، ژ ئالیێ گیانی، سایکۆلۆژی، ئابووری و ژیانێ ب گشتی	ئەڤێ چەندێ ژی کاریگەرییەکا نەرێنی ل هشمەندییا کوردان کر، ژ ئالیێ گیانی، سایکۆلۆژی، ئابووری و ژیانێ ب گشتی	TYP-TRA,SCR-DIA
، ئەرێ ئەگەر ئەڤێ پرسیارێ ژی نەکەت رامانا وی ناگەهیت یا وی دڤیت	، ئەرێ ئەگەر ئەڤێ پرسیارێ ژی نەکەت رامانا وی ناگەهیت یا وی دڤێت	SCR-DIA
ارزانی بۆ ڤێ ەمرەمێ سەرەدانا نیویۆرکێ کر	بارزانی بۆ ڤێ مەرەمێ سەرەدانا نیویۆرکێ کر	TYP-TRA,TYP-DEL
ل گورەی ڕاگەهاندناکا وەزارەتا ساخلەمیێ کو ئیمزا د	ل گورەی ڕاگەهاندنەکا وەزارەتا ساخلەمیێ کو ئیمزا د	TYP-SUB
ل دۆر هەلویستێ پارتی دیموکراتی کوردستان بۆ هەلبژارتنێن پێشوەخت ل ئیراقێ، ڤیان سەبری دبێژیت” هەلبژارتنێن پێشوەخت ل ئیراقێ یێن ها تنە ئەنجامدانو ئەنجامێن وێ ژی ئەو بوون کونوکە دبینین، هەکە جارەکادی هەلبژارتن بهێنە کرن و ئەنجامێن وێ ژی هەر ئەو بیت، هەمان ئالیێ سیاسی و قانوون و دەستهەلات ل سەر کاربن، دێ چ هێتە گوهۆرین	ل دۆر هەلویستێ پارتی دیموکراتی کوردستان بۆ هەلبژارتنێن پێشوەخت ل ئیراقێ، ڤیان سەبری دبێژیت” هەلبژارتنێن پێشوەخت ل ئیراقێ یێن هاتنە ئەنجامدان و ئەنجامێن وێ ژی ئەو بوون کو نوکە دبینین، هەکە جارەکادی هەلبژارتن بهێنە کرن و ئەنجامێن وێ ژی هەر ئەو بیت، هەمان ئالیێ سیاسی و قانوون و دەستهەلات ل سەر کاربن، دێ چ هێتە گوهۆرین	SPC-SPL,SPC-MRG,SPC-MRG
بریار هاتە دان ب مەرەما بەحسکرنا ئاریشان دگەل مەزنە بەرپرسێن تەهرانێ سەرەدانا تەهرانێبکەم	بریار هاتە دان ب مەرەما بەحسکرنا ئاریشان دگەل مەزنە بەرپرسێن تەهرانێ سەرەدانا تەهرانێ بکەم	SPC-MRG
